time, value
0.0,16.78466796875
0.1,14.801025390625
0.2,-33.111572265625
0.3,-26.092529296875
0.4,-18.768310546875
0.5,-23.193359375
0.6,-13.275146484375
0.7,-17.852783203125
0.8,-16.937255859375
0.9,-19.073486328125
1.0,-17.08984375
1.1,-20.44677734375
1.2,-18.463134765625
1.3,-20.294189453125
1.4,-19.989013671875
1.5,-18.9208984375
1.6,-0.30517578125
1.7,-4.57763671875
1.8,1.220703125
1.9,0.0
2.0,0.457763671875
2.1,0.457763671875
2.2,0.30517578125
2.3,-0.30517578125
2.4,0.30517578125
2.5,0.0
2.6,0.0
2.7,0.0
2.8,-0.30517578125
2.9,0.30517578125
3.0,-0.152587890625
3.1,0.152587890625
3.2,-1.373291015625
3.3,-5.18798828125
3.4,110.015869140625
3.5,112.152099609375
3.6,114.288330078125
3.7,0.0
3.8,-1.4374782355000093
3.9,-4.314476050492615
4.0,0.6785030722153209
4.1,-0.800207770020009
4.2,-1.1196586059924272
4.3,-0.7360960715700031
4.4,4.777008241626646
4.5,6.113236054760279
4.6,-0.38811458689521317
4.7,28.456702034478724
4.8,37.71738407345923
4.9,-3.7326924324620308
5.0,0.23811709699167238
5.1,1.1081054871026623
5.2,1.6250661469768914
5.3,5.604877811069457
5.4,6.182237699516108
5.5,2.900505988357139
5.6,7.510046355729017
5.7,5.516078229462437
5.8,3.4809235490154435
5.9,7.966878510909041
6.0,5.699788423072441
6.1,6.598833480995658
6.2,5.324380934826493
6.3,9.811921225915007
6.4,1.7518048900489802
6.5,8.152963821489934
6.6,11.773820023160084
6.7,7.427217780822382
6.8,9.45723082408697
6.9,9.167141349569434
7.0,10.677594812767964
7.1,5.444422676468903
7.2,11.778906553482365
7.3,14.422973978377293
7.4,7.578984011627973
7.5,9.252989395201894
7.6,4.949805337987101
7.7,5.1986446969502325
7.8,6.032854710535041
7.9,8.521167393929659
8.0,8.391723362074657
8.1,10.68050970565298
8.2,10.963049810921476
8.3,11.223544342363596
8.4,6.427137216511511
8.5,6.492572192155777
8.6,6.842730311530254
8.7,12.055753270804544
8.8,7.17852029821136
8.9,6.097009790005956
9.0,7.285811329450112
9.1,12.42384863588337
9.2,7.626069303439412
9.3,7.846521251461208
9.4,10.949397918039
9.5,8.23760297809083
9.6,8.714225211151373
9.7,8.717548519030451
9.8,14.961823655998867
9.9,9.136877843530115
10.0,5.12857398849782
10.1,0.1906859112251844
10.2,5.462476692903721
10.3,4.922556314395607
10.4,8.031704133429962
10.5,3.3461503409504587
10.6,6.124998037368215
10.7,4.314110147595681
10.8,1.1181310968593259
10.9,4.471922544285643
11.0,3.08426473687728
11.1,4.737417233993096
11.2,1.3444921274430754
11.3,2.061026476056494
11.4,6.276925829828814
11.5,6.820810093750355
11.6,3.9980996220422167
11.7,1.9289059960223014
11.8,1.9867528763221554
11.9,1.2726972420476361
12.0,-2.959621639275575
12.1,-2.317653948383043
12.2,2.435871367507268
12.3,-4.720568898731971
12.4,-8.527985445187959
12.5,-0.4412611013766039
12.6,-1.6699221905515191
12.7,-4.584388410651764
12.8,-7.811187561939073
12.9,-7.993209340001872
13.0,-6.656160303430363
13.1,-1.053290328593647
13.2,-3.3914667233264773
13.3,-2.0738499057101
13.4,-2.2882722103830204
13.5,-6.781163572319304
13.6,-1.6668776036384543
13.7,0.0847596709875571
13.8,-2.7468137671119734
13.9,-4.82088412366044
14.0,-0.3389773304154282
14.1,-1.8131695081490662
14.2,-1.3087626660746823
14.3,-2.1825658720437424
14.4,-5.655160799713098
14.5,-5.622913371383945
14.6,-8.494399465215047
14.7,-8.318578671138884
14.8,-6.163456329810712
14.9,-8.590204557671386
15.0,-9.342615304956112
15.1,-9.183526071607204
15.2,-9.94389210917503
15.3,-10.25032542116729
15.4,-10.102731421182838
15.5,-11.942424108167092
15.6,-9.513209993127125
15.7,-13.038389996020374
15.8,-8.632380484656846
15.9,15.911933263169503
16.0,-10.816500153771397
16.1,-14.50729859988604
16.2,-8.13035533750398
16.3,-14.116014759724825
16.4,-11.864837968210294
16.5,-11.905317570891837
16.6,-13.321856152690058
16.7,-11.231572872342845
16.8,-10.97497724781486
16.9,-9.195070677136671
17.0,-10.469426475897508
17.1,-7.016000384491219
17.2,-17.29786685759067
17.3,-14.764674104576441
17.4,-9.639753427771247
17.5,-11.688673874082088
17.6,-13.739750012527761
17.7,-8.773885650129817
17.8,-15.406751533020689
17.9,-13.34410757962318
18.0,-8.384244255256032
18.1,-12.123793088145797
18.2,-10.829796951825731
18.3,-12.589368238902864
18.4,-12.367061879299952
18.5,-10.468010077954352
18.6,-16.810383225081424
18.7,-9.1552734375
18.8,-13.427734375
18.9,-13.275146484375
19.0,-11.749267578125
19.1,-13.275146484375
19.2,-13.275146484375
19.3,-11.138916015625
19.4,-6.103515625
19.5,-12.664794921875
19.6,-12.20703125
19.7,-10.528564453125
19.8,-8.087158203125
19.9,-10.223388671875
20.0,-9.1552734375
20.1,-9.613037109375
20.2,-11.444091796875
20.3,-15.106201171875
20.4,-11.138916015625
20.5,-11.5966796875
20.6,-10.528564453125
20.7,-11.29150390625
20.8,-15.106201171875
20.9,-11.5966796875
21.0,-10.223388671875
21.1,-14.190673828125
21.2,-10.3759765625
21.3,-14.495849609375
21.4,-12.359619140625
21.5,-12.20703125
21.6,-12.054443359375
21.7,-16.78466796875
21.8,-15.716552734375
21.9,-14.6484375
22.0,-12.8173828125
22.1,-17.08984375
22.2,-15.56396484375
22.3,-16.937255859375
22.4,-19.83642578125
22.5,-16.326904296875
22.6,-18.00537109375
22.7,-17.852783203125
22.8,-17.39501953125
22.9,-20.294189453125
23.0,-13.275146484375
23.1,-14.190673828125
23.2,-18.310546875
23.3,-14.190673828125
23.4,-14.801025390625
23.5,-17.852783203125
23.6,-11.90185546875
23.7,-21.3623046875
23.8,-14.95361328125
23.9,-16.021728515625
24.0,-14.34326171875
24.1,-12.359619140625
24.2,-18.463134765625
24.3,-16.78466796875
24.4,-14.95361328125
24.5,-14.95361328125
24.6,-14.95361328125
24.7,-14.801025390625
24.8,-13.885498046875
24.9,-13.427734375
25.0,-12.51220703125
25.1,-15.716552734375
25.2,-12.8173828125
25.3,-17.7001953125
25.4,-12.359619140625
25.5,-11.5966796875
25.6,-12.054443359375
25.7,-7.01904296875
25.8,-9.002685546875
25.9,-12.359619140625
26.0,-21.3623046875
26.1,-17.7001953125
26.2,-19.989013671875
26.3,-22.430419921875
26.4,-24.566650390625
26.5,-23.956298828125
26.6,-17.39501953125
26.7,-20.751953125
26.8,-15.411376953125
26.9,-15.411376953125
27.0,-11.444091796875
27.1,-10.833740234375
27.2,-11.138916015625
27.3,-12.054443359375
27.4,-10.3759765625
27.5,-7.781982421875
27.6,-9.918212890625
27.7,-10.3759765625
27.8,-9.46044921875
27.9,-9.918212890625
28.0,-11.749267578125
28.1,-11.5966796875
28.2,-10.986328125
28.3,-12.20703125
28.4,-7.9345703125
28.5,-12.054443359375
28.6,-10.528564453125
28.7,-6.256103515625
28.8,-8.697509765625
28.9,-14.801025390625
29.0,-11.138916015625
29.1,-12.359619140625
29.2,-14.801025390625
29.3,-11.29150390625
29.4,-11.749267578125
29.5,-14.6484375
29.6,-13.73291015625
29.7,-10.3759765625
29.8,-10.3759765625
29.9,-10.68115234375
30.0,-11.29150390625
30.1,-13.275146484375
30.2,-13.12255859375
30.3,-12.51220703125
30.4,-10.07080078125
30.5,-10.3759765625
30.6,-8.697509765625
30.7,-15.2587890625
30.8,-12.359619140625
30.9,-10.68115234375
31.0,-13.73291015625
31.1,-14.34326171875
31.2,-8.544921875
31.3,-17.08984375
31.4,-15.2587890625
31.5,-11.90185546875
31.6,-16.4794921875
31.7,-18.768310546875
31.8,-11.138916015625
31.9,-19.22607421875
32.0,-9.307861328125
32.1,-5.950927734375
32.2,-7.9345703125
32.3,-8.697509765625
32.4,-10.528564453125
32.5,-13.12255859375
32.6,-12.969970703125
32.7,-12.8173828125
32.8,-11.749267578125
32.9,-11.138916015625
33.0,-9.918212890625
33.1,-11.29150390625
33.2,-7.01904296875
33.3,-7.32421875
33.4,-12.664794921875
33.5,-12.664794921875
33.6,-6.561279296875
33.7,-10.986328125
33.8,-8.087158203125
33.9,-13.275146484375
34.0,-19.683837890625
34.1,-11.90185546875
34.2,-13.580322265625
34.3,-14.801025390625
34.4,-13.73291015625
34.5,-13.885498046875
34.6,-13.427734375
34.7,-14.0380859375
34.8,-10.528564453125
34.9,-16.937255859375
35.0,-10.07080078125
35.1,-16.4794921875
35.2,-17.08984375
35.3,-18.00537109375
35.4,-14.0380859375
35.5,-12.20703125
35.6,-13.73291015625
35.7,-10.3759765625
35.8,-10.833740234375
35.9,-11.29150390625
36.0,-6.561279296875
36.1,-7.9345703125
36.2,-14.95361328125
36.3,-9.307861328125
36.4,-7.781982421875
36.5,-7.01904296875
36.6,-8.087158203125
36.7,-10.07080078125
36.8,-13.885498046875
36.9,-10.07080078125
37.0,-9.002685546875
37.1,-9.46044921875
37.2,-14.34326171875
37.3,-11.29150390625
37.4,-10.833740234375
37.5,-11.29150390625
37.6,-12.8173828125
37.7,-15.106201171875
37.8,-14.801025390625
37.9,-14.6484375
38.0,-15.869140625
38.1,-14.495849609375
38.2,-13.885498046875
38.3,-10.833740234375
38.4,18.768310546875
38.5,-1.678466796875
38.6,-17.242431640625
38.7,-18.00537109375
38.8,-13.12255859375
38.9,-12.51220703125
39.0,-12.8173828125
39.1,-13.885498046875
39.2,-18.310546875
39.3,-10.986328125
39.4,-12.969970703125
39.5,-14.190673828125
39.6,-9.1552734375
39.7,-6.866455078125
39.8,-10.833740234375
39.9,-10.986328125
40.0,-12.51220703125
40.1,-11.138916015625
40.2,-12.20703125
40.3,-10.3759765625
40.4,-11.444091796875
40.5,-8.392333984375
40.6,-11.29150390625
40.7,-13.73291015625
40.8,-15.2587890625
40.9,-18.310546875
41.0,-12.20703125
41.1,-13.73291015625
41.2,-11.29150390625
41.3,-10.986328125
41.4,-16.326904296875
41.5,-13.885498046875
41.6,-11.138916015625
41.7,-7.781982421875
41.8,-10.986328125
41.9,-7.62939453125
42.0,-15.411376953125
42.1,-10.223388671875
42.2,-10.07080078125
42.3,-16.021728515625
42.4,-13.275146484375
42.5,-7.781982421875
42.6,-12.20703125
42.7,-10.833740234375
42.8,-13.885498046875
42.9,-10.3759765625
43.0,-10.3759765625
43.1,-10.07080078125
43.2,-11.138916015625
43.3,-14.6484375
43.4,-9.46044921875
43.5,-14.190673828125
43.6,-13.580322265625
43.7,-9.002685546875
43.8,-12.20703125
43.9,-15.411376953125
44.0,-15.106201171875
44.1,-16.326904296875
44.2,-10.833740234375
44.3,-12.969970703125
44.4,-8.544921875
44.5,-10.68115234375
44.6,-15.869140625
44.7,-10.223388671875
44.8,-7.781982421875
44.9,-9.918212890625
45.0,-2.44140625
45.1,-7.781982421875
45.2,-12.054443359375
45.3,-2.74658203125
45.4,-11.138916015625
45.5,-4.2724609375
45.6,-8.392333984375
45.7,-10.68115234375
45.8,-8.85009765625
45.9,-8.697509765625
46.0,-10.223388671875
46.1,-8.392333984375
46.2,-9.765625
46.3,-3.204345703125
46.4,-6.40869140625
46.5,-3.0517578125
46.6,-3.204345703125
46.7,-8.392333984375
46.8,-2.74658203125
46.9,-3.509521484375
47.0,0.457763671875
47.1,-5.18798828125
47.2,-5.645751953125
47.3,-2.593994140625
47.4,-4.119873046875
47.5,-2.593994140625
47.6,-2.593994140625
47.7,-5.035400390625
47.8,-2.13623046875
47.9,-6.40869140625
48.0,-4.730224609375
48.1,-6.7138671875
48.2,-2.288818359375
48.3,-4.425048828125
48.4,-4.425048828125
48.5,-2.44140625
48.6,-3.662109375
48.7,-4.8828125
48.8,0.0
48.9,-1.8310546875
49.0,-5.79833984375
49.1,-10.68115234375
49.2,-1.068115234375
49.3,-1.52587890625
49.4,-3.35693359375
49.5,1.068115234375
49.6,-9.765625
49.7,-4.119873046875
49.8,-10.986328125
49.9,-9.918212890625
20000.0,-10.833740234375
20000.1,4.119873046875
20000.2,-23.193359375
20000.3,-32.65380859375
20000.4,-28.076171875
20000.5,-24.4140625
20000.6,-16.021728515625
20000.7,-17.242431640625
20000.8,-19.22607421875
20000.9,-15.869140625
20001.0,-21.3623046875
20001.1,-19.683837890625
20001.2,-17.852783203125
20001.3,-13.12255859375
20001.4,-16.021728515625
20001.5,-19.989013671875
20001.6,-0.30517578125
20001.7,-4.730224609375
20001.8,2.899169921875
20001.9,-0.457763671875
20002.0,-0.152587890625
20002.1,0.6103515625
20002.2,0.30517578125
20002.3,0.0
20002.4,-1.220703125
20002.5,1.220703125
20002.6,0.152587890625
20002.7,-3.204345703125
20002.8,2.288818359375
20002.9,0.762939453125
20003.0,0.0
20003.1,0.0
20003.2,-1.52587890625
20003.3,-5.18798828125
20003.4,93.994140625
20003.5,94.90966796875
20003.6,89.41650390625
20003.7,0.0
20003.8,0.9983004478930866
20003.9,-4.009114232013019
20004.0,-6.323381568529911
20004.1,-1.975897098263573
20004.2,-0.8835869785044395
20004.3,-1.3667294486021433
20004.4,5.578585016927619
20004.5,4.236997442179671
20004.6,3.612357658497146
20004.7,-3.0080659834377315
20004.8,7.41760550239465
20004.9,1.1685284452008347
20005.0,3.11758250500786
20005.1,3.1949943780025905
20005.2,5.369051329363607
20005.3,7.046736585236886
20005.4,8.22900338112182
20005.5,9.069369307674485
20005.6,5.906631735550405
20005.7,10.490942600900105
20005.8,10.158369504996628
20005.9,6.588220472090661
20006.0,8.021062053329942
20006.1,8.659354605196896
20006.2,11.55563638340984
20006.3,5.266576765100332
20006.4,7.950877115196768
20006.5,12.43763062543637
20006.6,3.4687544075457026
20006.7,6.069351262747553
20006.8,6.049419096620049
20006.9,9.513128682702103
20007.0,7.000669775107561
20007.1,7.973114789154046
20007.2,8.15861059713113
20007.3,10.456919923826163
20007.4,5.713347498295477
20007.5,15.443349790237242
20007.6,7.146256065567101
20007.7,1.116792167666695
20007.8,7.2736941338950345
20007.9,6.238810085072252
